UploadLink,BCIPN,Description,Level,Type,Username,bcipnParent,SrNo,ComputedRohsStatus,Justification,BOMUploadDate,ParentSrNo,Site,cpkey,JustificationForRoHSParent,comments
"B25982_Indented BOM_BOM",10-10587,"SCREW, BHCS, M4 - 0.7 X 6, 316 SS WITH NYLOK PATCH",4,Bulk,jBiller,B13934,10-10587_30,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.10-10587",NULL,NULL
"B25982_Indented BOM_BOM",10-10588,"MOUNT, TIE, CABLE",4,Bulk,jBiller,B13934,10-10588_31,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.10-10588",NULL,NULL
"B25982_Indented BOM_BOM",10-10595,"SCREW, SHCS, M4 - 0.7 X 6, 316 SS WITH NYLOK PATCH",4,Bulk,jBiller,B13934,10-10595_32,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.10-10595",NULL,NULL
"B25982_Indented BOM_BOM",10-10607,"WASHER, M6, LOCK, SPLIT, 316 SS",4,Bulk,jBiller,B13934,10-10607_33,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.10-10607",NULL,NULL
"B25982_Indented BOM_BOM",10-10612,"SCREW, FHCS, M5 - 0.8 X 10, 316 SS WITH NYLOK PATCH",4,Bulk,jBiller,B13934,10-10612_34,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.10-10612",NULL,NULL
"B25982_Indented BOM_BOM",10-21013,"TUBING, 5/8"" OD X 3/8"" ID, SILICONE, PEROXIDE-CURED",4,Bulk,jBiller,B13934,10-21013_35,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.10-21013",NULL,NULL
"B25982_Indented BOM_BOM",100-0022,"TIE, CABLE, 8"" BLACK, RoHS",4,Bulk,jBiller,B13934,100-0022_36,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.100-0022",NULL,NULL
"B25982_Indented BOM_BOM",100-0200,"LABEL, CDRH LASER SAFETY, CLASS 4, 1"" X 3""",4,Bulk,jBiller,B13934,100-0200_37,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.100-0200",NULL,NULL
"B25982_Indented BOM_BOM",100-2126,"HOSE CLAMP, 1/4-5/8 DIA., RoHS",4,Bulk,jBiller,B13934,100-2126_38,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.100-2126",NULL,NULL
"B25982_Indented BOM_BOM",100-2164,"LABEL, WARNING, HIGH VOLTAGE .75""X.75"", BLACK ON YELLOW, RoHS",4,Bulk,jBiller,B13934,100-2164_39,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.100-2164",NULL,NULL
"B25982_Indented BOM_BOM",200-8193,"LABEL, CAUTION, VENT HOLES, 3"" X 1.5""",4,PurchasedCOD,jBiller,B13934,200-8193_40,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.200-8193",NULL,NULL
"B25982_Indented BOM_BOM",A69295,"Washer, M5, Lock, Split, 18-8SS, ROHS",4,Bulk,jBiller,B13934,A69295_41,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.A69295",NULL,NULL
"B25982_Indented BOM_BOM",A79527,"Foot, Upper Module",4,PurchasedCOD,jBiller,B13934,A79527_42,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.A79527",NULL,NULL
"B25982_Indented BOM_BOM",A81237,"Tray, Spill Containment",4,PurchasedCOD,jBiller,B13934,A81237_43,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.A81237",NULL,NULL
"B25982_Indented BOM_BOM",B20697,"Rail, Spacer, Rear",4,PurchasedCOD,jBiller,B13934,B20697_44,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B20697",NULL,NULL
"B25982_Indented BOM_BOM",B20761,"Rail, Spacer, Front",4,PurchasedCOD,jBiller,B13934,B20761_45,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B20761",NULL,NULL
"B25982_Indented BOM_BOM",A82373,"Cap, Fiber, 2.5mm Ferrules, Clear",4,PurchasedCOD,jBiller,B13934,A82373_46,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.A82373",NULL,NULL
"B25982_Indented BOM_BOM",A82374,"Washer, M6, Flat, 18mm OD, 18-8 SS, RoHS",4,Bulk,jBiller,B13934,A82374_47,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.A82374",NULL,NULL
"B25982_Indented BOM_BOM",A82375,"Washer, M5, Flat, 316 SS, ROHS",4,Bulk,jBiller,B13934,A82375_48,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.A82375",NULL,NULL
"B25982_Indented BOM_BOM",A82666,"Screw, BHCS, M5 X 20mm, 18-8 SS, ROHS",4,Bulk,jBiller,B13934,A82666_49,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.A82666",NULL,NULL
"B25982_Indented BOM_BOM",A82828,"Cap, Fiber Coupler, Large, Yellow",4,Bulk,jBiller,B13934,A82828_50,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.A82828",NULL,NULL
"B25982_Indented BOM_BOM",B12851,"Tubing, Corrugated 7/8"" X 30"" Length",4,PurchasedCOD,jBiller,B13934,B12851_51,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B12851",NULL,NULL
"B25982_Indented BOM_BOM",B14410,"Tool Kit, Biosafety Cabinet, Astrios",4,Assembly,jBiller,B13934,B14410_52,"Out Of Scope","Tools And Setup",NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410",NULL,NULL
"B25982_Indented BOM_BOM",10-10177,"HEX KEY, .9MM, LONG ARM",5,Bulk,jBiller,B14410,10-10177_53,"Out Of Scope","Tools And Setup",NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.10-10177",NULL,NULL
"B25982_Indented BOM_BOM",100-0036,"TIE, CABLE, 4"" BLACK, RoHS",5,Bulk,jBiller,B14410,100-0036_54,Compliant,NULL,NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.100-0036",NULL,NULL
"B25982_Indented BOM_BOM",200-0020,"TOOLS, WRENCH SET, HEX, METRIC",5,PurchasedCOD,jBiller,B14410,200-0020_55,"Out Of Scope","Tools And Setup",NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.200-0020",NULL,NULL
"B25982_Indented BOM_BOM",200-2792,"BALL DRIVER SET, L-SHAPED, 12 PIECES, .050-5/16""",5,PurchasedCOD,jBiller,B14410,200-2792_56,Compliant,NULL,NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.200-2792",NULL,NULL
"B25982_Indented BOM_BOM",200-8260,"TOOL BOX",5,PurchasedCOD,jBiller,B14410,200-8260_57,"Out Of Scope","Tools And Setup",NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.200-8260",NULL,NULL
"B25982_Indented BOM_BOM",200-8268,"PLIER, NEEDLENOSE",5,PurchasedCOD,jBiller,B14410,200-8268_58,"Out Of Scope","Tools And Setup",NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.200-8268",NULL,NULL
"B25982_Indented BOM_BOM",200-8286,"WRENCH, 1/4""",5,PurchasedCOD,jBiller,B14410,200-8286_59,"Out Of Scope","Tools And Setup",NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.200-8286",NULL,NULL
"B25982_Indented BOM_BOM",200-8287,"SCREWDRIVER, SMALL FLATBLADE",5,PurchasedCOD,jBiller,B14410,200-8287_60,"Out Of Scope","Tools And Setup",NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.200-8287",NULL,NULL
"B25982_Indented BOM_BOM",200-9584,"HEMOSTAT, 5.5"" LONG, STRAIGHT",5,PurchasedCOD,jBiller,B14410,200-9584_61,"Out Of Scope","Tools And Setup",NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.200-9584",NULL,NULL
"B25982_Indented BOM_BOM",A84961,"Ferrule, 6mm Tube Fitting, SS, Set",5,PurchasedCOD,jBiller,B14410,A84961_62,Compliant,NULL,NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.A84961",NULL,NULL
"B25982_Indented BOM_BOM",A91304,"Ball Driver Set, L-Shaped, 15 pieces, 1.27mm-10mm",5,PurchasedCOD,jBiller,B14410,A91304_63,"Out Of Scope","Tools And Setup",NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.A91304",NULL,NULL
"B25982_Indented BOM_BOM",A91307,"Screwdriver, Phillips, #2",5,PurchasedCOD,jBiller,B14410,A91307_64,"Out Of Scope","Tools And Setup",NULL,B14410_52,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14410.A91307",NULL,NULL
"B25982_Indented BOM_BOM",0508080,"OFCE SPLS,LABEL,BLANK, 2.50X1.75 WHT VINYL",4,Purchased,jBiller,B13934,0508080_65,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.0508080",NULL,NULL
"B25982_Indented BOM_BOM",177796,"LBL,HIBC,KITS, BAR CODE",4,Manufactured,jBiller,B13934,177796_66,"Compliant By Rohs Children","Compliant By Rohs Children",NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.177796",NULL,NULL
"B25982_Indented BOM_BOM",0508080,"OFCE SPLS,LABEL,BLANK, 2.50X1.75 WHT VINYL",5,Purchased,jBiller,177796,0508080_67,Compliant,NULL,NULL,177796_66,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.177796.0508080",NULL,NULL
"B25982_Indented BOM_BOM",8005003,"TAPE,PAPER 3"" REINFORCED",4,"Bulk Costed",jBiller,B13934,8005003_68,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.8005003",NULL,NULL
"B25982_Indented BOM_BOM",8006001,"TAPE,MASKING, TAPE,MASKING .75INCH WIDE",4,"Bulk Costed",jBiller,B13934,8006001_69,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.8006001",NULL,NULL
"B25982_Indented BOM_BOM",8012029,"BAG,PAPER/PLASTIC,ZIP-LOK,4""X6""W/VENT HOLE",4,"Bulk Costed",jBiller,B13934,8012029_70,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.8012029",NULL,NULL
"B25982_Indented BOM_BOM",8012039,"BG,PPR/PLTC,ZIP-LOCK, PLASTIC,8"" X 10""",4,"Bulk Costed",jBiller,B13934,8012039_71,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.8012039",NULL,NULL
"B25982_Indented BOM_BOM",8012040,"BG,PPR/PLTC,ZIP-LOCK, PLASTIC, 6"" X 9""W/VENT HOLE",4,"Bulk Costed",jBiller,B13934,8012040_72,"Out Of Scope",Packaging,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.8012040",NULL,NULL
"B25982_Indented BOM_BOM",8016007,"RAW PACKING MATL, BUBBLE PACK,SMALL BUBBLE",4,Purchased,jBiller,B13934,8016007_73,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.8016007",NULL,NULL
"B25982_Indented BOM_BOM",8016010,"RAW PACKING MATL, PELLETS,FOAM,FREE FLOW FILL",4,"Bulk Costed",jBiller,B13934,8016010_74,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.8016010",NULL,NULL
"B25982_Indented BOM_BOM",8023553,"BG,PPR/PLTC, BAGS,PAPER/PLAST., ZIP-LOK,PLASTIC 13 X 18, .004 POLY",4,"Bulk Costed",jBiller,B13934,8023553_75,"Out Of Scope",Packaging,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.8023553",NULL,NULL
"B25982_Indented BOM_BOM",8023916,"BG,PPR/PLTC,PLASTIC, ZIP-LOK  3 inch X 4 inch .002 POLY",4,"Bulk Costed",jBiller,B13934,8023916_76,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.8023916",NULL,NULL
"B25982_Indented BOM_BOM",B16812,"Pkg Materials, B13934 Accessory Kit, Biohood",4,PurchasedCOD,jBiller,B13934,B16812_77,"Out Of Scope",Packaging,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B16812",NULL,NULL
"B25982_Indented BOM_BOM",B20876,"Packing List, B13934 Accessory Kit, BioHood",4,Reference,jBiller,B13934,B20876_78,"Out Of Scope",NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B20876",NULL,NULL
"B25982_Indented BOM_BOM",B20004,"Process Eng Form, B13934 Accessory Kit, BioHoood",4,Reference,jBiller,B13934,B20004_79,"Out Of Scope",NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B20004",NULL,NULL
"B25982_Indented BOM_BOM",B14315,"Hinge, Optics Door",4,PurchasedCOD,jBiller,B13934,B14315_80,Compliant,NULL,NULL,B13934_26,"Ft. Collins","B25982_Indented BOM.B13941.B19800.B13934.B14315",NULL,NULL
"B25982_Indented BOM_BOM",B29026,"Integration Group for MoFlo Astrios 1.1 Common Components, Op Seq 10",1,Assembly,jBiller,"B25982_Indented BOM",B29026_81,"PN Not Found",NULL,NULL,"B25982_Indented BOM_0","Ft. Collins","B25982_Indented BOM.B29026",NULL,NULL
"B25982_Indented BOM_BOM",0005418,"Label Template for 400-9567",2,Reference,jBiller,B29026,0005418_82,"Out Of Scope",NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.0005418",NULL,NULL
"B25982_Indented BOM_BOM",10-10002,"SCREW, FHCS-ALLEN, M3-0.5 X 6MM, 18-8SS, RoHS",2,Bulk,jBiller,B29026,10-10002_83,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10002",NULL,NULL
"B25982_Indented BOM_BOM",10-10072,"NUT, M4-0.7, SS, RoHS",2,Bulk,jBiller,B29026,10-10072_84,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10072",NULL,NULL
"B25982_Indented BOM_BOM",10-10108,"SCREW, BHCS-ALLEN, M3-0.5 X 6MM, 18-8SS, RoHS",2,Bulk,jBiller,B29026,10-10108_85,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10108",NULL,NULL
"B25982_Indented BOM_BOM",10-10109,"SCREW, BHCS-ALLEN, M4-0.7 X 6MM, 18-8SS, RoHS",2,Bulk,jBiller,B29026,10-10109_86,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10109",NULL,NULL
"B25982_Indented BOM_BOM",10-10131,"SCREW, SHCS, M6-1 X 16MM, 18-8SS, RoHS",2,Bulk,jBiller,B29026,10-10131_87,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10131",NULL,NULL
"B25982_Indented BOM_BOM",10-10145,"WASHER, M4, LOCK, 18-8SS, RoHS",2,Bulk,jBiller,B29026,10-10145_88,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10145",NULL,NULL
"B25982_Indented BOM_BOM",10-10237,"SCREW, BHCS, M5-0.8 X 10MM, 18-8SS, RoHS",2,Bulk,jBiller,B29026,10-10237_89,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10237",NULL,NULL
"B25982_Indented BOM_BOM",10-10475,"THREADLOCK, LOCTITE 242, 10ML BOTTLE, RoHS",2,Bulk,jBiller,B29026,10-10475_90,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10475",NULL,NULL
"B25982_Indented BOM_BOM",10-10559,"CLIP, CLAMP, CABLE, 3/16"" DIA",2,Bulk,jBiller,B29026,10-10559_91,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10559",NULL,NULL
"B25982_Indented BOM_BOM",10-10595,"SCREW, SHCS, M4 - 0.7 X 6, 316 SS WITH NYLOK PATCH",2,Bulk,jBiller,B29026,10-10595_92,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.10-10595",NULL,NULL
"B25982_Indented BOM_BOM",100-0022,"TIE, CABLE, 8"" BLACK, RoHS",2,Bulk,jBiller,B29026,100-0022_93,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.100-0022",NULL,NULL
"B25982_Indented BOM_BOM",100-0060,"SCREW, FHMS-PHIL, 10-32 X 5/16, RoHS",2,Bulk,jBiller,B29026,100-0060_94,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.100-0060",NULL,NULL
"B25982_Indented BOM_BOM",100-0156,"WASHER, #10 STAR EXTERNL TOOTH, RoHS",2,Bulk,jBiller,B29026,100-0156_95,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.100-0156",NULL,NULL
"B25982_Indented BOM_BOM",100-1059,"LABEL, PE GROUND, 3/4"" DIA, RoHS",2,Bulk,jBiller,B29026,100-1059_96,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.100-1059",NULL,NULL
"B25982_Indented BOM_BOM",100-2119,"TUBING, PUN 6X1, BLUE, RoHS",2,Bulk,jBiller,B29026,100-2119_97,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.100-2119",NULL,NULL
"B25982_Indented BOM_BOM",100-4011,"NUT, M5-0.8, HEX, 18-8SS, RoHS",2,Bulk,jBiller,B29026,100-4011_98,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.100-4011",NULL,NULL
"B25982_Indented BOM_BOM",12-10399,"WASHER, M4, LOCK  EXTERNAL TOOTH STAR, 18-8 SS, RoHS",2,Bulk,jBiller,B29026,12-10399_99,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.12-10399",NULL,NULL
"B25982_Indented BOM_BOM",12-12618,"Grommet Edging, Black, Adhesive Lined, Slotted Wall, .062 - 0.99 THK, RoHS",2,Bulk,jBiller,B29026,12-12618_100,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.12-12618",NULL,NULL
"B25982_Indented BOM_BOM",200-0493,"Latch, Grabber Catch, Side Mount, 3 lb",2,PurchasedCOD,jBiller,B29026,200-0493_101,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.200-0493",NULL,NULL
"B25982_Indented BOM_BOM",200-0494,"Bracket, Cable Guide, Short",2,PurchasedCOD,jBiller,B29026,200-0494_102,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.200-0494",NULL,NULL
"B25982_Indented BOM_BOM",200-0495,"Latch, Grabber Catch, Side Mount, 5 lb",2,PurchasedCOD,jBiller,B29026,200-0495_103,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.200-0495",NULL,NULL
"B25982_Indented BOM_BOM",200-0496,"Bracket, Cable Guide, Long",2,PurchasedCOD,jBiller,B29026,200-0496_104,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.200-0496",NULL,NULL
"B25982_Indented BOM_BOM",200-0498,"Bracket, Electronics Rack, Frame",2,PurchasedCOD,jBiller,B29026,200-0498_105,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.200-0498",NULL,NULL
"B25982_Indented BOM_BOM",200-0499,"Bracket, Mounting, Front Cover",2,PurchasedCOD,jBiller,B29026,200-0499_106,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.200-0499",NULL,NULL
"B25982_Indented BOM_BOM",200-0544,"Bracket, External Connections, Left",2,PurchasedCOD,jBiller,B29026,200-0544_107,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.200-0544",NULL,NULL
"B25982_Indented BOM_BOM",200-0698,"Cable Assembly, System Power Switch",2,PurchasedCOD,jBiller,B29026,200-0698_108,"No Compliance Data",NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.200-0698",NULL,NULL
"B25982_Indented BOM_BOM",200-4505,"TUBING, 1/8 OD X 1/16 ID, FEP, CLEAR, RoHS",2,Bulk,jBiller,B29026,200-4505_109,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.200-4505",NULL,NULL
"B25982_Indented BOM_BOM",400-5544,"ASSY, SHEATH TANK, 2 GAL, AUTOCLAVE-ABLE",2,Assembly,jBiller,B29026,400-5544_110,"PN Not Found",NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.400-5544",NULL,NULL
"B25982_Indented BOM_BOM",0002867,"BUILD PROCEDURE FOR 400-5544, 400-9511, 300-6158, and 998207C, Sheath and Cleaning Tank Assemblies",3,Reference,jBiller,400-5544,0002867_111,"Out Of Scope",NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.0002867",NULL,NULL
"B25982_Indented BOM_BOM",200-4000,"FITTING, NIPPLE, 1/4 MNPT SS, RoHS",3,Bulk,jBiller,400-5544,200-4000_112,Compliant,NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.200-4000",NULL,NULL
"B25982_Indented BOM_BOM",200-4001,"FITTING, TEE, 1/4 FNPT SS, RoHS",3,PurchasedCOD,jBiller,400-5544,200-4001_113,Compliant,NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.200-4001",NULL,NULL
"B25982_Indented BOM_BOM",200-4002,"FITTING, 1/4 MNPT QUICK CONN BODY, SS, BLUE, RoHS",3,PurchasedCOD,jBiller,400-5544,200-4002_114,Compliant,NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.200-4002",NULL,NULL
"B25982_Indented BOM_BOM",200-4004,"FITTING, 1/4 MNPT QUICK CONN BODY, SS, WHITE, RoHS",3,PurchasedCOD,jBiller,400-5544,200-4004_115,Compliant,NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.200-4004",NULL,NULL
"B25982_Indented BOM_BOM",200-4007,"FITTING, 1/4 MNPT PURGE VALVE WITH TEFLON BALL, SS, RoHS",3,PurchasedCOD,jBiller,400-5544,200-4007_116,Compliant,NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.200-4007",NULL,NULL
"B25982_Indented BOM_BOM",200-4025,"VALVE, PRESS. RELIEF, 130PSI, 1/4"" NPT, RoHS",3,PurchasedCOD,jBiller,400-5544,200-4025_117,Compliant,NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.200-4025",NULL,NULL
"B25982_Indented BOM_BOM",200-8297,"TANK, 2 GAL, 316SS, SHEATH CLAMP LID, METAL BASE, RoHS",3,PurchasedCOD,jBiller,400-5544,200-8297_118,Compliant,NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.200-8297",NULL,NULL
"B25982_Indented BOM_BOM",200-9868,"GAGE, 2.5"", AUTOCLAVE-ABLE, PRESURE,SHEATH TANK",3,PurchasedCOD,jBiller,400-5544,200-9868_119,Compliant,NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.200-9868",NULL,NULL
"B25982_Indented BOM_BOM",0000791,"TEST PROCEDURE FOR 300-6158,400-5544,400-9511,&998207C SHEATH AND CLEANING TANK ASSEMBLIES",3,Reference,jBiller,400-5544,0000791_120,"Out Of Scope",NULL,NULL,400-5544_110,"Ft. Collins","B25982_Indented BOM.B29026.400-5544.0000791",NULL,NULL
"B25982_Indented BOM_BOM",A73608,"Cable Assembly, AC Entry Panel, Control",2,PurchasedCOD,jBiller,B29026,A73608_121,"No Compliance Data",NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.A73608",NULL,NULL
"B25982_Indented BOM_BOM",A73684,"Cable Assembly, Laser Engine, Interlock",2,PurchasedCOD,jBiller,B29026,A73684_122,"No Compliance Data",NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.A73684",NULL,NULL
"B25982_Indented BOM_BOM",A74467,"Cable Assembly, Distro to Fluidic Drawer, Harness",2,PurchasedCOD,jBiller,B29026,A74467_123,"No Compliance Data",NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.A74467",NULL,NULL
"B25982_Indented BOM_BOM",A76769,"Bracket, Electronics Rack, Lower",2,PurchasedCOD,jBiller,B29026,A76769_124,Compliant,NULL,NULL,B29026_81,"Ft. Collins","B25982_Indented BOM.B29026.A76769",NULL,NULL
